timestamp,tilt_angle_deg,soil_moisture_pct,rainfall_mm,threat_level
2025-06-05 04:37:48.212264,2.5038873443280867,16.994914431028924,4.879682472299678,HIGH
2025-06-05 05:37:48.212264,0.6267216538753418,26.6445937948524,0.1832367901124705,MILD
2025-06-05 06:37:48.212264,1.1819935256818341,41.7995193957515,3.5235395976525132,MILD
2025-06-05 07:37:48.212264,2.2330567839818003,45.45449387572961,9.104725228002952,MILD
2025-06-05 08:37:48.212264,2.4090048329205596,50.01782010833944,2.0550663424830895,HIGH
2025-06-05 09:37:48.212264,0.42173551609037063,14.507405003867309,0.36273542167883427,MILD
2025-06-05 10:37:48.212264,1.0949374339110498,49.97593515270124,2.610023265795473,MILD
2025-06-05 11:37:48.212264,2.660233013989587,46.12523086369733,0.13345588515930235,MILD
2025-06-05 12:37:48.212264,2.9652107737006825,22.097050154229436,0.895466057797814,MILD
2025-06-05 13:37:48.212264,1.5995008078208561,40.3243646348293,0.07252568332727104,MILD
2025-06-05 14:37:48.212264,0.0,28.26075414887314,2.726585886429849,MILD
2025-06-05 15:37:48.212264,0.0,40.14925771468506,3.8014722777875916,MILD
2025-06-05 16:37:48.212264,0.0,23.063835569994133,11.33581122990315,MILD
2025-06-05 17:37:48.212264,2.513531923057686,26.86356073211137,0.7991360922835566,MILD
2025-06-05 18:37:48.212264,3.2893637654932277,23.186512143502704,1.2064248462794787,MILD
2025-06-05 19:37:48.212264,0.9490572049800972,35.11350054408864,7.087352010551176,MILD
2025-06-05 20:37:48.212264,3.5897498950324507,49.392221504272406,2.121038285642311,MILD
2025-06-05 21:37:48.212264,1.6983516908841252,31.723748336014143,3.354987534568146,MILD
2025-06-05 22:37:48.212264,0.5123257000861006,29.94689109048032,3.8013091854496226,MILD
2025-06-05 23:37:48.212264,3.0773886982076375,36.09075435425927,1.4464782128423344,MILD
2025-06-06 00:37:48.212264,1.1547730009072799,30.09039628305812,0.4339602748158168,HIGH
2025-06-06 01:37:48.212264,2.273916976439952,39.26477836567138,4.755567974415959,MILD
2025-06-06 02:37:48.212264,1.6643056032526489,10.214984770464845,1.778674393701964,MILD
2025-06-06 03:37:48.212264,3.127068679282328,16.566733938291634,8.922432401368125,MILD
2025-06-06 04:37:48.212264,2.1107638106114326,34.30460622451312,12.86447503717064,MILD
2025-06-06 05:37:48.212264,1.7032047436503372,26.72709317215687,4.474774619259806,LOW
2025-06-06 06:37:48.212264,1.6789958333076656,35.02173686116148,4.609237507197491,MILD
2025-06-06 07:37:48.212264,1.1533346832111848,57.71973252338381,2.3851936340968933,MILD
2025-06-06 08:37:48.212264,0.0,40.98167192343864,2.182627344060628,MILD
2025-06-06 09:37:48.212264,0.3272756109993604,35.55001946384755,1.8563223945824705,MILD
2025-06-06 10:37:48.212264,1.7329881377713674,33.4536388342283,1.4381582806080133,MILD
2025-06-06 11:37:48.212264,0.6034834494434937,58.71673534972578,0.730304170166759,MILD
2025-06-06 12:37:48.212264,1.8777695363793792,32.04659851558968,1.3974874215131112,MILD
2025-06-06 13:37:48.212264,0.0,39.29870916535607,2.035802050301484,MILD
2025-06-06 14:37:48.212264,1.3691609292251605,34.8009666941074,6.861993576046517,MILD
2025-06-06 15:37:48.212264,2.711446859807897,34.93338720917475,2.09151168289194,MILD
2025-06-06 16:37:48.212264,1.591195467097612,37.31084290702434,0.8032306062569933,MILD
2025-06-06 17:37:48.212264,1.8656889723786108,33.12585698114804,1.7545193660934275,MILD
2025-06-06 18:37:48.212264,2.5208232836089914,15.933600865682656,1.5037002897461547,MILD
2025-06-06 19:37:48.212264,0.14978077712138171,42.960965410391296,0.8170504777493555,MILD
2025-06-06 20:37:48.212264,2.742112109369364,40.017296058550016,6.54847958425146,MILD
2025-06-06 21:37:48.212264,0.0,53.45024872929393,1.4283143814356147,MILD
2025-06-06 22:37:48.212264,0.0,52.18222636051732,5.416741771554145,MILD
2025-06-06 23:37:48.212264,0.6037698495363192,47.617000272954115,0.27499084508068455,MILD
2025-06-07 00:37:48.212264,2.79570748148186,18.96204826845651,6.281925583473429,MILD
2025-06-07 01:37:48.212264,0.3133244279634071,36.08207352432191,2.1001439908442308,MILD
2025-06-07 02:37:48.212264,2.5687368340119763,49.4624174233101,9.520444131163295,MILD
2025-06-07 03:37:48.212264,3.1088720380302806,39.799880652333705,1.7786576898191184,MILD
2025-06-07 04:37:48.212264,2.602033710407601,35.59069613470043,5.941159298101114,MILD
2025-06-07 05:37:48.212264,2.476064318434355,39.10119077583542,1.4058021617841354,MILD
2025-06-07 06:37:48.212264,1.7037812753482846,52.14853224485925,2.6676051250132287,MILD
2025-06-07 07:37:48.212264,1.8866597486828676,45.04286828511443,0.5067456460425114,MILD
2025-06-07 08:37:48.212264,1.0820221303191588,30.81578927950601,4.648046252335467,MILD
2025-06-07 09:37:48.212264,0.0,29.593118168789463,4.08157371030445,MILD
2025-06-07 10:37:48.212264,2.458653005347145,25.829958585705185,7.429328824702598,MILD
2025-06-07 11:37:48.212264,1.8040100862387423,33.34003461204428,1.551994900093065,MILD
2025-06-07 12:37:48.212264,0.3324057286595632,38.33735529056528,2.782653391171275,MILD
2025-06-07 13:37:48.212264,1.974048069443604,17.4978799848735,10.789218223302676,MILD
2025-06-07 14:37:48.212264,2.120453699765044,36.87007238623249,1.4711672531382671,MILD
2025-06-07 15:37:48.212264,2.434766462217092,37.316136922337535,6.18485121308569,MILD
2025-06-07 16:37:48.212264,1.7619153033255026,28.034725359663035,2.319849210855624,MILD
2025-06-07 17:37:48.212264,0.7544985095879639,16.725183189539653,0.4953154349685217,MILD
2025-06-07 18:37:48.212264,1.5028962237486103,28.016031853768382,4.488473896572085,MILD
2025-06-07 19:37:48.212264,0.04802801094686182,42.75322692585431,0.9332228859290213,MILD
2025-06-07 20:37:48.212264,0.6694495257382544,27.79549877113487,1.1556272386159714,MILD
2025-06-07 21:37:48.212264,0.37794818788938955,21.658521129471797,5.296701291543145,MILD
2025-06-07 22:37:48.212264,2.822018611844054,36.455755283304896,0.32397698966584265,MILD
2025-06-07 23:37:48.212264,2.0867357205337567,45.517861448207164,0.05329911423968896,MILD
2025-06-08 00:37:48.212264,1.2423508487265913,25.274830410473328,1.9431220854478561,MILD
2025-06-08 01:37:48.212264,0.0,44.762989066247826,2.406956986811193,MILD
2025-06-08 02:37:48.212264,1.4854779125393993,38.65003819201789,0.634811039468108,MILD
2025-06-08 03:37:48.212264,0.8648641030541676,12.37074122187633,0.36950156799058465,MILD
2025-06-08 04:37:48.212264,2.219831867401983,37.299526451219144,4.624142244178756,MILD
2025-06-08 05:37:48.212264,2.758210326994753,39.700006046070875,4.511153618279242,MILD
2025-06-08 06:37:48.212264,0.5605363370875404,33.756417872157925,4.138013369297556,MILD
2025-06-08 07:37:48.212264,0.9998335696316661,37.651064089728955,2.176726748252403,MILD
2025-06-08 08:37:48.212264,1.5671580487234924,34.34716894765756,0.22195429227890795,MILD
2025-06-08 09:37:48.212264,0.07564138647047347,41.50325741739719,0.7405474253054732,MILD
2025-06-08 10:37:48.212264,3.5758218986628427,28.626402467219005,2.8122011527308217,MILD
2025-06-08 11:37:48.212264,0.7588376153638711,17.957332774624632,1.4320758940180247,MILD
2025-06-08 12:37:48.212264,0.4819248405640182,32.286861970415806,1.654160925757422,MILD
2025-06-08 13:37:48.212264,2.1835047562518755,32.965156921987905,6.231730993138116,MILD
2025-06-08 14:37:48.212264,1.121508965629501,46.803648716064004,0.6800663872012822,MILD
2025-06-08 15:37:48.212264,1.4735668042363668,46.78968131228464,4.511054522384248,MILD
2025-06-08 16:37:48.212264,1.1042958986464007,15.774285909831637,0.40533640930661274,MILD
2025-06-08 17:37:48.212264,0.0,24.71604709278889,11.305898128987113,MILD
2025-06-08 18:37:48.212264,2.421673391773552,44.37875315286722,4.776317857150961,MILD
2025-06-08 19:37:48.212264,0.0,46.711811191713764,2.7942019870323813,MILD
2025-06-08 20:37:48.212264,1.322786798719424,40.74788250301779,2.4186540783182826,MILD
2025-06-08 21:37:48.212264,0.44301068479692174,43.431993544663996,4.8561001137144375,MILD
2025-06-08 22:37:48.212264,2.4646818877433785,26.425533090478456,0.5851856925073189,MILD
2025-06-08 23:37:48.212264,0.3888241103424259,35.75072604633385,0.2999358360381856,MILD
2025-06-09 00:37:48.212264,1.1973490339737005,35.37518997958822,2.1617842299755443,MILD
2025-06-09 01:37:48.212264,1.3908504807320095,33.71672294224832,0.9250975409077342,MILD
2025-06-09 02:37:48.212264,1.0537269330093304,40.622842409352955,2.7151896478464863,MILD
